pkt_id,tx_ts_ns,rx1_ts_ns,rx2_ts_ns,latency_rx1_ns,latency_rx2_ns,diff_latency_ns
1,0,193,0,0,0,193
2,0,2003336,2003153,0,0,182
3,0,3996996,3996812,0,0,184
5,0,7998864,7998687,0,0,176
7,0,12002986,12002802,0,0,184
8,0,14005604,14005433,0,0,170
9,0,16008537,16008347,0,0,190
10,0,18009694,18009534,0,0,159
13,0,24016692,24016542,0,0,149
15,0,28021548,28021385,0,0,162
16,0,30023285,30023124,0,0,161
18,0,34028651,34028472,0,0,179
19,0,36030092,36029937,0,0,154
20,0,38033265,38033091,0,0,173
21,0,40035393,40035217,0,0,175
22,0,42036607,42036461,0,0,146
23,0,44038620,44038447,0,0,173
25,0,48044348,48044143,0,0,204
27,0,52048192,52048042,0,0,150
28,0,54051524,54051366,0,0,158
29,0,56053178,56052988,0,0,189
30,0,58054656,58054487,0,0,168
33,0,64061117,64060928,0,0,189
35,0,68064882,68064722,0,0,159
36,0,70067957,70067817,0,0,139
38,0,74072395,74072254,0,0,141
39,0,76073877,76073703,0,0,174
40,0,78076412,78076265,0,0,147
41,0,80078968,80078793,0,0,174
42,0,82080742,82080591,0,0,151
43,0,84083018,84082877,0,0,141
45,0,88087615,88087462,0,0,152
47,0,92091657,92091627,0,0,29
48,0,94094783,94094642,0,0,140
49,0,96096613,96096460,0,0,152
50,0,98098404,98098262,0,0,141
53,0,104106297,104106129,0,0,168
55,0,108109483,108109474,0,0,8
56,0,110113177,110113042,0,0,134
58,0,114115853,114115692,0,0,161
59,0,116118194,116118043,0,0,150
60,0,118119424,118119280,0,0,143
61,0,120121795,120121649,0,0,146
62,0,122124847,122124679,0,0,168
63,0,124127608,124127453,0,0,154
65,0,128131747,128131569,0,0,177
67,0,132136370,132136365,0,0,4
68,0,134138471,134138312,0,0,159
69,0,136140128,136139978,0,0,150
70,0,138142090,138141938,0,0,152
73,0,144150411,144150260,0,0,150
75,0,148154229,148154077,0,0,151
76,0,150156576,150156385,0,0,191
78,0,154160941,154160800,0,0,141
79,0,156162844,156162666,0,0,177
80,0,158165359,158165197,0,0,162
81,0,160167498,160167464,0,0,34
82,0,162170739,162170575,0,0,164
83,0,164173612,164173440,0,0,172
85,0,168175489,168175314,0,0,174
87,0,172180275,172180103,0,0,172
88,0,174182601,174182455,0,0,146
89,0,176185014,176184868,0,0,146
90,0,178186315,178186157,0,0,157
93,0,184192674,184192523,0,0,151
95,0,188198175,188198005,0,0,170
96,0,190201523,190201346,0,0,176
98,0,194205706,194205550,0,0,155
99,0,196207859,196207666,0,0,193
100,0,198209784,198209626,0,0,157
101,0,200211849,200211665,0,0,184
102,0,202214568,202214381,0,0,187
103,0,204218313,204218134,0,0,179
105,0,208220752,208220583,0,0,169
107,0,212224869,212224684,0,0,185
108,0,214228007,214227826,0,0,181
109,0,216229530,216229366,0,0,164
110,0,218232946,218232776,0,0,169
113,0,224238705,224238512,0,0,192
115,0,228242929,228242737,0,0,192
116,0,230245561,230245406,0,0,155
118,0,234250149,234249988,0,0,160
119,0,236252567,236252379,0,0,187
120,0,238254723,238254550,0,0,173
121,0,240256494,240256328,0,0,165
122,0,242259040,242258860,0,0,180
123,0,244261494,244261316,0,0,177
125,0,248265337,248265157,0,0,180
127,0,252269806,252269601,0,0,204
128,0,254273254,254273090,0,0,164
129,0,256274247,256274092,0,0,155
130,0,258277228,258277060,0,0,168
133,0,264283000,264282848,0,0,152
135,0,268287128,268286970,0,0,157
136,0,270289284,270289121,0,0,163
138,0,274294602,274294431,0,0,170
139,0,276297005,276296846,0,0,159
140,0,278298824,278298673,0,0,151
141,0,280300635,280300473,0,0,162
142,0,282303150,282303141,0,0,8
143,0,284305555,284305406,0,0,149
145,0,288309747,288309671,0,0,76
147,0,292314548,292314367,0,0,181
148,0,294316220,294316069,0,0,151
149,0,296318198,296318019,0,0,179
150,0,298320906,298320752,0,0,154
153,0,304329387,304329201,0,0,186
155,0,308331463,308331292,0,0,170
156,0,310333323,310333170,0,0,152
158,0,314337760,314337599,0,0,161
159,0,316340575,316340425,0,0,149
160,0,318341914,318341751,0,0,162
161,0,320344170,320344157,0,0,12
162,0,322347525,322347425,0,0,99
163,0,324349985,324349840,0,0,144
165,0,328354771,328354579,0,0,191
167,0,332359658,332359455,0,0,202
168,0,334362608,334362436,0,0,171
169,0,336363158,336362975,0,0,183
170,0,338365424,338365242,0,0,181
173,0,344371341,344371173,0,0,168
175,0,348376762,348376596,0,0,166
176,0,350379406,350379238,0,0,168
178,0,32025076,32024909,0,0,167
179,0,356385848,356385669,0,0,179
180,0,358387679,358387501,0,0,177
181,0,360389694,360389537,0,0,157
182,0,362392422,362392269,0,0,152
183,0,364395668,364395466,0,0,202
185,0,368398776,368398598,0,0,177
187,0,372402764,372402585,0,0,179
188,0,374404703,374404543,0,0,159
189,0,376407717,376407543,0,0,173
190,0,378409707,378409540,0,0,167
193,0,384416370,384416196,0,0,174
195,0,388420033,388419887,0,0,146
196,0,390423049,390422874,0,0,175
198,0,394428564,394428400,0,0,163
199,0,396431194,396431031,0,0,162
200,0,398432217,398432030,0,0,187
201,0,400434711,400434522,0,0,188
202,0,402437268,402437110,0,0,157
203,0,404439928,404439736,0,0,191
205,0,408444356,408444164,0,0,191
207,0,412447919,412447757,0,0,162
208,0,414449874,414449655,0,0,219
209,0,416452470,416452461,0,0,8
210,0,418454052,418453877,0,0,175
213,0,424459516,424459329,0,0,187
215,0,428464567,428464408,0,0,159
216,0,430467395,430467224,0,0,170
218,0,434472282,434472132,0,0,149
219,0,436474429,436474256,0,0,172
220,0,438477210,438477060,0,0,150
221,0,440478133,440477939,0,0,194
222,0,442481026,442480889,0,0,137
223,0,444483597,444483417,0,0,179
225,0,448486612,448486427,0,0,184
227,0,452492472,452492316,0,0,155
228,0,454494622,454494458,0,0,164
229,0,456496422,456496238,0,0,184
230,0,458498944,458498793,0,0,151
233,0,464505333,464505152,0,0,181
235,0,468510071,468509885,0,0,186
236,0,470512734,470512591,0,0,142
238,0,474516838,474516702,0,0,136
239,0,476518795,476518672,0,0,123
240,0,478522208,478522070,0,0,137
241,0,480524773,480524589,0,0,184
242,0,482526157,482526017,0,0,139
243,0,484528436,484528267,0,0,169
245,0,488532514,488532367,0,0,147
247,0,492537074,492536919,0,0,154
248,0,494539072,494538930,0,0,142
249,0,496541015,496540872,0,0,143
250,0,498543296,498543152,0,0,143
253,0,504550198,504550044,0,0,154
255,0,508554516,508554343,0,0,172
256,0,510556921,510556773,0,0,147
258,0,514561630,514561472,0,0,157
259,0,516563149,516562982,0,0,166
260,0,518565193,518565028,0,0,164
261,0,520567494,520567344,0,0,149
262,0,522569236,522569090,0,0,146
263,0,524572975,524572770,0,0,204
265,0,528576411,528576211,0,0,199
267,0,532581003,532580831,0,0,171
268,0,534583575,534583382,0,0,192
269,0,536585585,536585420,0,0,164
270,0,538588505,538588343,0,0,161
273,0,544594241,544594058,0,0,182
275,0,548598780,548598605,0,0,175
276,0,550601087,550600912,0,0,175
278,0,554605655,554605495,0,0,159
279,0,556608210,556608014,0,0,195
280,0,558610342,558610181,0,0,161
281,0,560612289,560612091,0,0,197
282,0,562614883,562614709,0,0,173
283,0,564617167,564617015,0,0,152
285,0,568621337,568621137,0,0,200
287,0,572625573,572625423,0,0,149
288,0,574628320,574628159,0,0,161
289,0,576630400,576630238,0,0,162
290,0,578632793,578632629,0,0,163
293,0,584638840,584638648,0,0,191
295,0,588643472,588643319,0,0,153
296,0,590646239,590646073,0,0,166
298,0,594650410,594650231,0,0,179
299,0,596652604,596652444,0,0,159
300,0,598655041,598654883,0,0,157
301,0,600656842,600656666,0,0,175
302,0,602659098,602658940,0,0,157
303,0,604662528,604662348,0,0,179
305,0,608665738,608665549,0,0,188
307,0,612669854,612669685,0,0,169
308,0,614672552,614672389,0,0,162
309,0,616675635,616675460,0,0,175
310,0,618678638,618678497,0,0,140
313,0,624683089,624682932,0,0,157
315,0,628688878,628688710,0,0,167
316,0,630690633,630690494,0,0,139
318,0,634695074,634694917,0,0,156
319,0,636696817,636696806,0,0,11
320,0,638699174,638699145,0,0,29
321,0,640702316,640702112,0,0,204
322,0,642704915,642704762,0,0,152
323,0,644705730,644705582,0,0,148
325,0,648709780,648709620,0,0,160
327,0,652715613,652715419,0,0,194
328,0,654717204,654717021,0,0,182
329,0,656720906,656720714,0,0,192
330,0,658722274,658722112,0,0,162
333,0,664726624,664726488,0,0,135
335,0,668732295,668732112,0,0,182
336,0,670734528,670734367,0,0,161
338,0,674739150,674738999,0,0,150
339,0,676741221,676741062,0,0,158
